Date,Country,City,Street,Type,Subtype,Location
24 nov. 2022,FR,Verrières-le-Buisson,Rue Marius Hue,ACCIDENT,ACCIDENT_MINOR,Point(2.282409 48.744903)
24 nov. 2022,FR,Linas,Rue de Leuville,ACCIDENT,ACCIDENT_MINOR,Point(2.264171 48.626515)
24 nov. 2022,FR,Villebon-sur-Yvette,,ACCIDENT,ACCIDENT_MINOR,Point(2.220888 48.685356)
24 nov. 2022,FR,Villebon-sur-Yvette,Rue de Saulx-Les-Chartreux,ACCIDENT,ACCIDENT_MINOR,Point(2.251492 48.691304)
23 nov. 2022,FR,Palaiseau,Rue Gutenberg,ACCIDENT,ACCIDENT_MINOR,Point(2.256328 48.708461)
22 nov. 2022,FR,Les Ulis,Route de Montlhéry,ACCIDENT,ACCIDENT_MINOR,Point(2.194292 48.675354)
22 nov. 2022,FR,Linas,Rue de Leuville,ACCIDENT,ACCIDENT_MINOR,Point(2.265699 48.626061)
22 nov. 2022,FR,Saclay,D446,ACCIDENT,ACCIDENT_MINOR,Point(2.162694 48.729724)
21 nov. 2022,FR,Wissous,Rue Paul Doumer,ACCIDENT,ACCIDENT_MINOR,Point(2.328158 48.729339)
21 nov. 2022,FR,Verrières-le-Buisson,Route de Bièvres,ACCIDENT,ACCIDENT_MINOR,Point(2.230016 48.748562)
21 nov. 2022,FR,Wissous,Route de Montjean,ACCIDENT,ACCIDENT_MINOR,Point(2.332733 48.739526)
19 nov. 2022,FR,Verrières-le-Buisson,Rue Jean-Baptiste Clément,ACCIDENT,ACCIDENT_MINOR,Point(2.269787 48.758289)
19 nov. 2022,FR,Les Ulis,,ACCIDENT,ACCIDENT_MINOR,Point(2.193087 48.676315)
17 nov. 2022,FR,Les Ulis,Avenue de Normandie,ACCIDENT,ACCIDENT_MINOR,Point(2.169191 48.686936)
16 nov. 2022,FR,Les Ulis,,ACCIDENT,ACCIDENT_MINOR,Point(2.193623 48.675375)
16 nov. 2022,FR,Palaiseau,Avenue du 1er Mai,ACCIDENT,ACCIDENT_MINOR,Point(2.256941 48.712451)
16 nov. 2022,FR,Palaiseau,Avenue Le Châtelier,ACCIDENT,ACCIDENT_MINOR,Point(2.206379 48.71151)
16 nov. 2022,FR,Les Ulis,Route de Montlhéry,ACCIDENT,ACCIDENT_MINOR,Point(2.193717 48.675353)
16 nov. 2022,FR,Palaiseau,Avenue des Alliés,ACCIDENT,ACCIDENT_MINOR,Point(2.249676 48.718315)
16 nov. 2022,FR,Les Ulis,,ACCIDENT,ACCIDENT_MINOR,Point(2.19427 48.675561)
16 nov. 2022,FR,Verrières-le-Buisson,Rue d'Amblainvilliers,ACCIDENT,ACCIDENT_MINOR,Point(2.260916 48.746508)
16 nov. 2022,FR,Saint-Aubin,Route 128,ACCIDENT,ACCIDENT_MINOR,Point(2.1503 48.71161)
16 nov. 2022,FR,Wissous,Rue André Dolimier,ACCIDENT,ACCIDENT_MINOR,Point(2.316402 48.733413)
15 nov. 2022,FR,Igny,Rue Gabriel Péri,ACCIDENT,ACCIDENT_MINOR,Point(2.221287 48.746201)
15 nov. 2022,FR,Igny,Avenue Jean Jaurès,ACCIDENT,ACCIDENT_MINOR,Point(2.234605 48.737903)
15 nov. 2022,FR,Verrières-le-Buisson,Route de Bièvres,ACCIDENT,ACCIDENT_MINOR,Point(2.23368 48.744494)
14 nov. 2022,FR,Wissous,Rue George Sand,ACCIDENT,ACCIDENT_MINOR,Point(2.300629 48.730243)
14 nov. 2022,FR,Les Ulis,,ACCIDENT,ACCIDENT_MINOR,Point(2.194462 48.675976)
14 nov. 2022,FR,Linas,Chemin du Vieux Pavé de Bruyères le Châtel,ACCIDENT,ACCIDENT_MINOR,Point(2.253521 48.615779)
14 nov. 2022,FR,Les Ulis,Route de Montlhéry,ACCIDENT,ACCIDENT_MINOR,Point(2.194253 48.675341)
14 nov. 2022,FR,Saint-Aubin,Route de Belle Image,ACCIDENT,ACCIDENT_MINOR,Point(2.145202 48.712817)
14 nov. 2022,FR,Igny,Rue Gabriel Péri,ACCIDENT,ACCIDENT_MINOR,Point(2.220547 48.746577)
14 nov. 2022,FR,Igny,Rue Gabriel Péri,ACCIDENT,ACCIDENT_MINOR,Point(2.224307 48.744563)
14 nov. 2022,FR,Igny,Rue Gabriel Péri,ACCIDENT,ACCIDENT_MINOR,Point(2.223943 48.744919)
14 nov. 2022,FR,Les Ulis,,ACCIDENT,ACCIDENT_MINOR,Point(2.193727 48.675393)
13 nov. 2022,FR,Villebon-sur-Yvette,Rue du Grand Dôme,ACCIDENT,ACCIDENT_MINOR,Point(2.226804 48.690733)
13 nov. 2022,FR,Les Ulis,,ACCIDENT,ACCIDENT_MINOR,Point(2.192211 48.675722)
13 nov. 2022,FR,Saclay,Route d'Orsay,ACCIDENT,ACCIDENT_MINOR,Point(2.164105 48.735558)
12 nov. 2022,FR,Saulx-les-Chartreux,Chemin du Plessis Saint-Père,ACCIDENT,ACCIDENT_MINOR,Point(2.277107 48.671331)
12 nov. 2022,FR,Longjumeau,Route de Corbeil,ACCIDENT,ACCIDENT_MINOR,Point(2.298744 48.691174)
12 nov. 2022,FR,Longjumeau,Route de Corbeil,ACCIDENT,ACCIDENT_MINOR,Point(2.296399 48.692587)
10 nov. 2022,FR,Saclay,D36,ACCIDENT,ACCIDENT_MINOR,Point(2.170853 48.728444)
10 nov. 2022,FR,Saclay,Rue René Razel,ACCIDENT,ACCIDENT_MINOR,Point(2.168187 48.733622)
